tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,intent_true,resolved_true
10000100,cust_50,True,Thu Mar 07 06:12:00 +0000 2024,"my iPhone 15 Pro battery drops from 100 to 40 in like an hour, this started after the last update",10000101,,battery_power,True
10000282,cust_141,True,Mon Mar 18 15:15:00 +0000 2024,"ordered a Apple Watch Series 9 2 weeks ago order W625020128 still says preparing to ship, what's going on",10000283,,order_shipping,True
10000384,cust_196,True,Mon Mar 25 12:52:00 +0000 2024,does the new Apple Watch Series 9 support satellite messaging outside the US,10000385,,other,True
10000006,cust_3,True,Fri Mar 01 09:34:00 +0000 2024,"I've been locked out of my Apple ID for 2 days now, tried resetting password 3 times and still nothing. Anyone else?",10000007,,account_access,True
10000053,AppleSupport,False,Mon Mar 04 07:48:00 +0000 2024,"Thanks for flagging this, . Can you check Settings > Battery > Battery Health & Charging and tell us the max capacity %? That'll help us narrow down whether it's software or hardware.",,10000052,battery_power,True
10000029,AppleSupport,False,Sat Mar 02 19:34:00 +0000 2024,"So sorry for the trouble, friend. Let's get this sorted — please try iforgot.apple.com from a browser (not the app) and let us know what error you see. DM us your case ID if you have one.",,10000028,account_access,True
10000361,cust_183,True,Sat Mar 23 21:32:00 +0000 2024,does the new iPhone SE support satellite messaging outside the US,10000362,,other,True
10000121,AppleSupport,False,Fri Mar 08 13:40:00 +0000 2024,"Sorry to hear that, there. That sounds like physical damage to the button assembly. Please book a Genius Bar appointment or DM us your zip code for the nearest option.",,10000120,hardware_damage,True
10000095,AppleSupport,False,Wed Mar 06 22:27:00 +0000 2024,"Not unusual after normal use, friend — anything above ~80% is considered healthy, below that you may notice reduced runtime. Happy to check AppleCare eligibility for a battery replacement if you'd like.",,10000094,battery_power,True
10000207,AppleSupport,False,Wed Mar 13 22:11:00 +0000 2024,"Great question, there — AppleCare+ covers accidental damage (with a service fee), while standard warranty only covers manufacturing defects. Want me to check what your device currently has?",,10000206,warranty_billing,True
10000012,cust_6,True,Fri Mar 01 18:30:00 +0000 2024,"I've been locked out of my Apple ID for 2 days now, tried resetting password 3 times and still nothing. Anyone else?",10000013,,account_access,True
10000272,cust_136,True,Mon Mar 18 00:58:00 +0000 2024,"delivery says delivered but nothing here, checked with neighbors too",10000273,,order_shipping,True
10000031,AppleSupport,False,Sat Mar 02 21:38:00 +0000 2024,"Let's fix that, friend — check Settings > [your name] > another trusted device for the code, or try a trusted phone number call instead of SMS. Still stuck? DM us.",,10000030,account_access,True
10000022,cust_11,True,Sat Mar 02 09:49:00 +0000 2024,"cant sign into icloud on my iPad Air after the update, keeps saying incorrect password but it's right????",10000023,,account_access,True
10000000,cust_0,True,Fri Mar 01 00:25:00 +0000 2024,"I've been locked out of my Apple ID for 2 days now, tried resetting password 3 times and still nothing. Anyone else?",10000001,,account_access,True
10000084,cust_42,True,Wed Mar 06 06:32:00 +0000 2024,"phone getting really hot while charging and battery draining fast at the same time, kinda scary tbh",10000085,,battery_power,True
10000127,AppleSupport,False,Fri Mar 08 22:45:00 +0000 2024,"Ouch, sorry about that there! Screen repair pricing depends on whether you have AppleCare+. You can get an instant estimate at support.apple.com/repair — want me to check your coverage first?",,10000126,hardware_damage,True
10000252,cust_126,True,Sat Mar 16 18:47:00 +0000 2024,keyboard lagging so bad after ios update i can barely type this tweet,10000253,,software_bug,True
10000265,AppleSupport,False,Sun Mar 17 14:16:00 +0000 2024,"Once an order ships we usually can't redirect it, there, but DM us the order number and we'll see what options the carrier allows.",,10000264,order_shipping,True
10000308,cust_154,True,Wed Mar 20 06:39:00 +0000 2024,"ordered a iPhone 13 2 weeks ago order W892811641 still says preparing to ship, what's going on",10000309,,order_shipping,True
10000227,AppleSupport,False,Fri Mar 15 04:13:00 +0000 2024,"We hear you, there — this can sometimes be tied to a corrupted keyboard dictionary. Try Settings > General > Transfer or Reset > Reset Keyboard Dictionary. Let us know if it helps.",,10000226,software_bug,True
10000296,cust_148,True,Tue Mar 19 12:12:00 +0000 2024,"received the wrong color case in my order, ordered black got white",10000297,,order_shipping,True
10000345,AppleSupport,False,Fri Mar 22 13:36:00 +0000 2024,"Thank you so much for the kind words, there — glad we could help get things sorted!",,10000344,praise_or_feedback,True
10000304,cust_152,True,Wed Mar 20 00:59:00 +0000 2024,"ordered a iPhone 15 Pro 2 weeks ago order W924883888 still says preparing to ship, what's going on",10000305,,order_shipping,True
10000179,AppleSupport,False,Tue Mar 12 05:15:00 +0000 2024,"Sorry about the double charge, friend. Please go to reportaproblem.apple.com, find the purchase, and select 'Report a Problem' — refunds are usually processed within 48 hours.",,10000178,warranty_billing,True
10000287,AppleSupport,False,Mon Mar 18 21:54:00 +0000 2024,"Sorry about that mix-up, friend! Please start a return at apple.com/orders and select 'wrong item received' — a replacement will ship right away at no extra cost.",,10000286,order_shipping,True
10000330,cust_165,True,Thu Mar 21 15:03:00 +0000 2024,"shoutout to apple support for actually solving my problem over dm today, didn't expect that",10000331,,praise_or_feedback,True
10000028,cust_14,True,Sat Mar 02 18:12:00 +0000 2024,"I've been locked out of my Apple ID for 2 days now, tried resetting password 3 times and still nothing. Anyone else?",10000029,,account_access,True
10000005,AppleSupport,False,Fri Mar 01 07:42:00 +0000 2024,"So sorry for the trouble, there. Let's get this sorted — please try iforgot.apple.com from a browser (not the app) and let us know what error you see. DM us your case ID if you have one.",,10000004,account_access,True
10000135,AppleSupport,False,Sat Mar 09 10:36:00 +0000 2024,"That's stressful, — power it off immediately and don't charge it. Water damage isn't covered under standard warranty, but let's check your options — DM us your serial number.",,10000134,hardware_damage,True
10000205,AppleSupport,False,Wed Mar 13 19:38:00 +0000 2024,"Great question, friend — AppleCare+ covers accidental damage (with a service fee), while standard warranty only covers manufacturing defects. Want me to check what your device currently has?",,10000204,warranty_billing,True
10000138,cust_69,True,Sat Mar 09 15:40:00 +0000 2024,"phone fell in the pool for like 10 seconds, is it toast",10000139,,hardware_damage,True
10000340,cust_170,True,Fri Mar 22 06:44:00 +0000 2024,"new update UI looks great, small thing but appreciate the effort",10000341,,praise_or_feedback,True
10000074,cust_37,True,Tue Mar 05 15:57:00 +0000 2024,"my iPhone 15 Pro battery drops from 100 to 40 in like an hour, this started after the last update",10000075,,battery_power,True
10000326,cust_163,True,Thu Mar 21 09:13:00 +0000 2024,"new update UI looks great, small thing but appreciate the effort",10000327,,praise_or_feedback,True
10000032,cust_16,True,Sun Mar 03 00:13:00 +0000 2024,"I've been locked out of my Apple ID for 2 days now, tried resetting password 3 times and still nothing. Anyone else?",10000033,,account_access,True
10000049,AppleSupport,False,Mon Mar 04 00:55:00 +0000 2024,"That message usually appears after several incorrect sign-in attempts, friend. You can unlock it at iforgot.apple.com. If it's still locked after that, DM us your case number.",,10000048,account_access,True
10000230,cust_115,True,Fri Mar 15 09:01:00 +0000 2024,"random autocorrect is changing words to complete nonsense since the update, is anyone fixing this",10000231,,software_bug,True
10000076,cust_38,True,Tue Mar 05 18:14:00 +0000 2024,battery health says 79% is that bad? should i be worried,10000077,,battery_power,True
10000124,cust_62,True,Fri Mar 08 18:15:00 +0000 2024,"screen has weird green lines running down it since this morning, didnt drop it or anything",10000125,,hardware_damage,True
10000007,AppleSupport,False,Fri Mar 01 09:51:00 +0000 2024,"So sorry for the trouble, there. Let's get this sorted — please try iforgot.apple.com from a browser (not the app) and let us know what error you see. DM us your case ID if you have one.",,10000006,account_access,True
10000366,AppleSupport,False,Sun Mar 24 04:15:00 +0000 2024,"Hours vary by location, there — you can check your local store's holiday hours directly on the Apple Store app or apple.com/retail.",,10000365,other,True
10000081,AppleSupport,False,Wed Mar 06 00:36:00 +0000 2024,"That's worth checking out, friend. Please stop using a case while charging and let it cool down. If the heat continues on future charges, DM us — this may need an in-person look.",,10000080,battery_power,True
10000243,AppleSupport,False,Sat Mar 16 04:30:00 +0000 2024,"That needs quick attention, friend. Try a force restart first (volume up, volume down, then hold side button). If it's still stuck, DM us — we may need to walk through a recovery mode restore.",,10000242,software_bug,True
10000319,AppleSupport,False,Wed Mar 20 21:59:00 +0000 2024,"This made our day, ! We'll be sure to pass this along to the team. Thanks for taking the time to share it.",,10000318,praise_or_feedback,True
10000187,AppleSupport,False,Tue Mar 12 16:06:00 +0000 2024,"Yes, , that's the standard out-of-warranty battery service price without AppleCare+. If you'd like, DM us and we can check if you're still within a renewal grace period.",,10000186,warranty_billing,True
10000104,cust_52,True,Thu Mar 07 12:00:00 +0000 2024,volume buttons stopped working after i dropped my iPad Air yesterday,10000105,,hardware_damage,True
10000068,cust_34,True,Tue Mar 05 06:32:00 +0000 2024,battery health says 79% is that bad? should i be worried,10000069,,battery_power,True
10000301,AppleSupport,False,Tue Mar 19 19:05:00 +0000 2024,"Sorry for the wait, there. Order prep times can extend during high-demand periods. DM us your order number and we'll check the latest carrier update for you.",,10000300,order_shipping,True
10000154,cust_77,True,Sun Mar 10 15:30:00 +0000 2024,volume buttons stopped working after i dropped my Apple Watch Series 9 yesterday,10000155,,hardware_damage,True
10000298,cust_149,True,Tue Mar 19 15:33:00 +0000 2024,"ordered a MacBook Pro 2 weeks ago order W163996269 still says preparing to ship, what's going on",10000299,,order_shipping,True
10000211,AppleSupport,False,Thu Mar 14 04:43:00 +0000 2024,"Sorry for the disruption, friend. Try offloading and reinstalling Safari from Settings > General > iPhone Storage. Still crashing after that? DM us your iOS version and we'll escalate.",,10000210,software_bug,True
10000114,cust_57,True,Fri Mar 08 03:42:00 +0000 2024,volume buttons stopped working after i dropped my MacBook Pro yesterday,10000115,,hardware_damage,True
10000273,AppleSupport,False,Mon Mar 18 02:24:00 +0000 2024,"That's concerning, . Please give it 24 hours as carriers sometimes mark early, then DM us your order number if it still hasn't turned up so we can open a trace.",,10000272,order_shipping,True
10000182,cust_91,True,Tue Mar 12 09:40:00 +0000 2024,"charged twice for the same app purchase, need this refunded asap",10000183,,warranty_billing,True
10000267,AppleSupport,False,Sun Mar 17 15:16:00 +0000 2024,"Once an order ships we usually can't redirect it, friend, but DM us the order number and we'll see what options the carrier allows.",,10000266,order_shipping,True
10000054,cust_27,True,Mon Mar 04 09:33:00 +0000 2024,"phone getting really hot while charging and battery draining fast at the same time, kinda scary tbh",10000055,,battery_power,True
10000155,AppleSupport,False,Sun Mar 10 15:42:00 +0000 2024,"Sorry to hear that, there. That sounds like physical damage to the button assembly. Please book a Genius Bar appointment or DM us your zip code for the nearest option.",,10000154,hardware_damage,True
10000181,AppleSupport,False,Tue Mar 12 07:05:00 +0000 2024,"Let's get to the bottom of that, friend. iCloud+ charges usually happen when storage is auto-upgraded near a device backup. DM us and we'll pull up the transaction to review a refund.",,10000180,warranty_billing,True
10000290,cust_145,True,Tue Mar 19 03:57:00 +0000 2024,"received the wrong color case in my order, ordered black got white",10000291,,order_shipping,True
10000001,AppleSupport,False,Fri Mar 01 01:21:00 +0000 2024,"So sorry for the trouble, friend. Let's get this sorted — please try iforgot.apple.com from a browser (not the app) and let us know what error you see. DM us your case ID if you have one.",,10000000,account_access,True
10000027,AppleSupport,False,Sat Mar 02 16:21:00 +0000 2024,"That message usually appears after several incorrect sign-in attempts, . You can unlock it at iforgot.apple.com. If it's still locked after that, DM us your case number.",,10000026,account_access,True
10000011,AppleSupport,False,Fri Mar 01 16:28:00 +0000 2024,"That's frustrating, . A quick fix: sign out of iCloud in Settings, restart your iPhone SE, then sign back in. If it persists, DM us and we'll dig into your account status.",,10000010,account_access,True
10000023,AppleSupport,False,Sat Mar 02 10:58:00 +0000 2024,"That's frustrating, . A quick fix: sign out of iCloud in Settings, restart your iPad Air, then sign back in. If it persists, DM us and we'll dig into your account status.",,10000022,account_access,True
10000334,cust_167,True,Thu Mar 21 21:18:00 +0000 2024,"new update UI looks great, small thing but appreciate the effort",10000335,,praise_or_feedback,True
10000313,AppleSupport,False,Wed Mar 20 13:29:00 +0000 2024,"Thank you so much for the kind words, — glad we could help get things sorted!",,10000312,praise_or_feedback,True
10000116,cust_58,True,Fri Mar 08 06:02:00 +0000 2024,volume buttons stopped working after i dropped my Apple Watch Series 9 yesterday,10000117,,hardware_damage,True
10000250,cust_125,True,Sat Mar 16 15:05:00 +0000 2024,"random autocorrect is changing words to complete nonsense since the update, is anyone fixing this",10000251,,software_bug,True
10000067,AppleSupport,False,Tue Mar 05 04:02:00 +0000 2024,"That's worth checking out, . Please stop using a case while charging and let it cool down. If the heat continues on future charges, DM us — this may need an in-person look.",,10000066,battery_power,True
10000024,cust_12,True,Sat Mar 02 12:51:00 +0000 2024,"2FA code never arrives when I try to log into my account, been waiting 20 mins",10000025,,account_access,True
10000186,cust_93,True,Tue Mar 12 15:35:00 +0000 2024,my applecare+ expired last week and now they want $349 for a battery replacement is that normal,10000187,,warranty_billing,True
